Name1	Name2	Edge type	Edge weight
ENST00000233612.4	ENST00000233612.4	3	0.9999999999999996
ENST00000233616.4	ENST00000233616.4	3	0.9999999999999998
ENST00000233623.5	ENST00000233623.5	3	1.0
ENST00000233809.4	ENST00000233809.4	3	1.000000000000001
ENST00000233946.3	ENST00000233946.3	3	0.9999999999999998
ENST00000233957.1	ENST00000233957.1	3	1.0
ENST00000234111.4	ENST00000234111.4	3	0.9999999999999998
ENST00000234160.4	ENST00000234160.4	3	0.9999999999999998
ENST00000234170.5	ENST00000234170.5	3	1.0
ENST00000234420.5	ENST00000234420.5	3	1.0
ENST00000234677.2	ENST00000234677.2	3	0.9999999999999998
ENST00000235329.5	ENST00000235329.5	3	0.9999999999999998
ENST00000235332.4	ENST00000235332.4	3	1.003821679550045
ENST00000235332.4	ENST00000258484.6	3	0.06193774926995652
ENST00000235739.5	ENST00000235739.5	3	0.9999999999999998
ENST00000236067.4	ENST00000236067.4	3	1.042845783050797
ENST00000236067.4	ENST00000257857.4	3	-0.04696239934317969
ENST00000236192.7	ENST00000236192.7	3	0.9999999999999998
ENST00000236826.3	ENST00000236826.3	3	0.9999999999999998
ENST00000236938.6	ENST00000236938.6	3	1.0
ENST00000236959.9	ENST00000236959.9	3	1.0051598195716058
ENST00000237289.4	ENST00000237289.4	3	0.9999999999999996
ENST00000237623.7	ENST00000237623.7	3	1.0
ENST00000238112.3	ENST00000238112.3	3	1.0
ENST00000238156.3	ENST00000238156.3	3	0.9999999999999998
ENST00000238256.3	ENST00000238256.3	3	1.0
ENST00000238561.5	ENST00000238561.5	3	1.0344744341973928
ENST00000238609.3	ENST00000238609.3	3	1.0002259148401031
ENST00000238616.5	ENST00000238616.5	3	1.0
ENST00000238699.3	ENST00000238699.3	3	1.000000000000001
ENST00000238721.4	ENST00000238721.4	3	1.0
ENST00000238788.9	ENST00000238788.9	3	1.000000000000001
ENST00000238856.4	ENST00000238856.4	3	1.066677364813708
ENST00000238875.5	ENST00000238875.5	3	0.9999999999999996
ENST00000239007.7	ENST00000239007.7	3	0.9999999999999996
ENST00000239440.4	ENST00000239440.4	3	1.0004466906539902
ENST00000239882.3	ENST00000239882.3	3	1.0
ENST00000239944.2	ENST00000239944.2	3	1.0
ENST00000240139.5	ENST00000240139.5	3	0.9999999999999998
ENST00000240304.1	ENST00000240304.1	3	1.0
ENST00000240487.5	ENST00000240487.5	3	0.9999999999999996
ENST00000240617.5	ENST00000240617.5	3	1.000916512875285
ENST00000240617.5	ENST00000243997.3	3	-0.03028783371479604
ENST00000240851.4	ENST00000240851.4	3	1.0
ENST00000241356.4	ENST00000241356.4	3	1.023599340592095
ENST00000241463.4	ENST00000241463.4	3	0.9999999999999996
ENST00000242248.5	ENST00000242248.5	3	1.000000000000001
ENST00000242776.4	ENST00000242776.4	3	1.0
ENST00000242784.4	ENST00000242784.4	3	1.000055226877061
ENST00000242848.4	ENST00000242848.4	3	0.9999999999999998
ENST00000243052.3	ENST00000243052.3	3	0.9999999999999996
ENST00000243077.3	ENST00000243077.3	3	1.000505470526645
ENST00000243077.3	ENST00000256935.8	3	-0.02178106478314584
ENST00000243253.3	ENST00000243253.3	3	1.0
ENST00000243347.3	ENST00000243347.3	3	1.000025041978078
ENST00000243440.1	ENST00000243440.1	3	1.000119702608996
ENST00000243498.5	ENST00000243498.5	3	1.0
ENST00000243563.3	ENST00000243563.3	3	1.0
ENST00000243578.3	ENST00000243578.3	3	1.0
ENST00000243583.6	ENST00000243583.6	3	0.9999999999999998
ENST00000243918.5	ENST00000243918.5	3	0.9999999999999998
ENST00000243997.3	ENST00000243997.3	3	1.091667839850983
ENST00000244070.3	ENST00000244070.3	3	0.9999999999999998
ENST00000244137.7	ENST00000244137.7	3	1.0
ENST00000244709.4	ENST00000244709.4	3	1.0
ENST00000244741.5	ENST00000244741.5	3	1.0
ENST00000245105.3	ENST00000245105.3	3	0.9999999999999998
ENST00000245138.4	ENST00000245138.4	3	0.9999999999999996
ENST00000245157.5	ENST00000245157.5	3	1.0
ENST00000245222.4	ENST00000245222.4	3	0.9999999999999998
ENST00000245441.5	ENST00000245441.5	3	1.000024615269233
ENST00000245441.5	ENST00000256383.4	3	-0.0049614388179884394
ENST00000245543.1	ENST00000245543.1	3	0.9999999999999998
ENST00000245544.4	ENST00000245544.4	3	1.000852323127553
ENST00000245552.2	ENST00000245552.2	3	1.0
ENST00000245615.1	ENST00000245615.1	3	1.004892411430422
ENST00000245680.2	ENST00000245680.2	3	0.9999999999999998
ENST00000245787.4	ENST00000245787.4	3	0.9999999999999998
ENST00000245812.3	ENST00000245812.3	3	1.116994874570503
ENST00000245923.4	ENST00000245923.4	3	1.0
ENST00000245925.3	ENST00000245925.3	3	1.0
ENST00000245932.6	ENST00000245932.6	3	1.0
ENST00000245960.5	ENST00000245960.5	3	1.0
ENST00000246117.4	ENST00000246117.4	3	0.9999999999999996
ENST00000246337.4	ENST00000246337.4	3	1.0
ENST00000246532.1	ENST00000246532.1	3	0.9999999999999998
ENST00000246635.3	ENST00000246635.3	3	0.9999999999999996
ENST00000246957.5	ENST00000246957.5	3	1.0
ENST00000247003.4	ENST00000247003.4	3	0.9999999999999998
ENST00000247138.5	ENST00000247138.5	3	1.0
ENST00000247271.4	ENST00000247271.4	3	1.0
ENST00000247655.3	ENST00000247655.3	3	1.000501246488245
ENST00000247665.10	ENST00000247665.10	3	1.000085979971542
ENST00000248071.5	ENST00000248071.5	3	1.0
ENST00000248089.3	ENST00000248089.3	3	1.000000000000001
ENST00000248114.6	ENST00000248114.6	3	0.9999999999999998
ENST00000248342.4	ENST00000248342.4	3	1.0
ENST00000248378.5	ENST00000248378.5	3	0.9999999999999998
ENST00000248450.4	ENST00000248450.4	3	1.0045546955951659
ENST00000248451.3	ENST00000248451.3	3	4.630473182926684
ENST00000248451.3	ENST00000258362.3	3	4.100509432020057
ENST00000248566.2	ENST00000248566.2	3	0.9999999999999998
ENST00000248846.5	ENST00000248846.5	3	1.001488868004337
ENST00000248899.6	ENST00000248899.6	3	1.001063178029615
ENST00000248901.6	ENST00000248901.6	3	1.0107197432197148
ENST00000248929.9	ENST00000248929.9	3	1.00068482201369
ENST00000248929.9	ENST00000256383.4	3	0.004041489650653929
ENST00000248975.5	ENST00000248975.5	3	1.000808413788282
ENST00000249075.3	ENST00000249075.3	3	1.0
ENST00000249364.4	ENST00000249364.4	3	1.0
ENST00000249375.4	ENST00000249375.4	3	1.0
ENST00000249636.6	ENST00000249636.6	3	1.0
ENST00000249806.5	ENST00000249806.5	3	1.000009927946336
ENST00000249923.3	ENST00000249923.3	3	1.000000000000001
ENST00000250113.7	ENST00000250113.7	3	0.9999999999999996
ENST00000250237.5	ENST00000250237.5	3	1.0
ENST00000250263.7	ENST00000250263.7	3	1.0
ENST00000250894.4	ENST00000250894.4	3	0.9999999999999998
ENST00000250916.4	ENST00000250916.4	3	0.9999999999999998
ENST00000250930.3	ENST00000250930.3	3	0.9999999999999998
ENST00000251074.1	ENST00000251074.1	3	0.9999999999999998
ENST00000251081.6	ENST00000251081.6	3	0.9999999999999996
ENST00000251108.6	ENST00000251108.6	3	1.0
ENST00000251166.4	ENST00000251166.4	3	0.9999999999999998
ENST00000251289.5	ENST00000251289.5	3	1.0
ENST00000251343.5	ENST00000251343.5	3	1.000137525351038
ENST00000251507.4	ENST00000251507.4	3	1.0
ENST00000251582.7	ENST00000251582.7	3	1.0065070652781851
ENST00000251588.2	ENST00000251588.2	3	0.9999999999999996
ENST00000251642.3	ENST00000251642.3	3	1.000000005740259
ENST00000251849.4	ENST00000251849.4	3	1.001267068943116
ENST00000252015.2	ENST00000252015.2	3	1.0
ENST00000252029.3	ENST00000252029.3	3	1.0000201196145608
ENST00000252207.5	ENST00000252207.5	3	1.000000000000001
ENST00000252512.9	ENST00000252512.9	3	0.9999999999999998
ENST00000252527.8	ENST00000252527.8	3	0.9999999999999998
ENST00000252602.1	ENST00000252602.1	3	1.0
ENST00000252622.10	ENST00000252622.10	3	1.0
ENST00000252816.6	ENST00000252816.6	3	1.0
ENST00000252818.3	ENST00000252818.3	3	1.000000000000001
ENST00000252898.7	ENST00000252898.7	3	1.0
ENST00000252934.5	ENST00000252934.5	3	1.3680592923245651
ENST00000252979.5	ENST00000252979.5	3	0.9999999999999998
ENST00000252992.4	ENST00000252992.4	3	1.0
ENST00000253031.2	ENST00000253031.2	3	1.0
ENST00000253048.5	ENST00000253048.5	3	1.0
ENST00000253055.3	ENST00000253055.3	3	1.0
ENST00000253107.7	ENST00000253107.7	3	1.000000000000001
ENST00000253110.11	ENST00000253110.11	3	0.9999999999999998
ENST00000253270.7	ENST00000253270.7	3	0.9999999999999998
ENST00000253457.3	ENST00000253457.3	3	1.0
ENST00000253577.3	ENST00000253577.3	3	1.0092059986719057
ENST00000253673.5	ENST00000253673.5	3	0.9999999999999998
ENST00000253686.2	ENST00000253686.2	3	0.9999999999999992
ENST00000253693.2	ENST00000253693.2	3	1.000000000000001
ENST00000253727.5	ENST00000253727.5	3	1.0006328678280658
ENST00000253814.4	ENST00000253814.4	3	1.000000000000001
ENST00000253861.4	ENST00000253861.4	3	1.0
ENST00000253925.7	ENST00000253925.7	3	1.0
ENST00000254066.5	ENST00000254066.5	3	1.0
ENST00000254235.3	ENST00000254235.3	3	1.031941876449465
ENST00000254235.3	ENST00000258198.2	3	-0.003360311631088464
ENST00000254299.4	ENST00000254299.4	3	1.0
ENST00000254337.6	ENST00000254337.6	3	1.0
ENST00000254436.7	ENST00000254436.7	3	0.9999999999999998
ENST00000254624.5	ENST00000254624.5	3	1.000608820200382
ENST00000254661.4	ENST00000254661.4	3	1.0
ENST00000254719.5	ENST00000254719.5	3	0.9999999999999998
ENST00000254801.4	ENST00000254801.4	3	1.0
ENST00000254821.6	ENST00000254821.6	3	1.0
ENST00000254846.5	ENST00000254846.5	3	1.0
ENST00000254850.7	ENST00000254850.7	3	0.9999999999999998
ENST00000254868.4	ENST00000254868.4	3	1.0
ENST00000254928.5	ENST00000254928.5	3	1.0
ENST00000254950.11	ENST00000254950.11	3	1.0
ENST00000255030.5	ENST00000255030.5	3	0.9999999999999998
ENST00000255078.3	ENST00000255078.3	3	0.9999999999999998
ENST00000255409.3	ENST00000255409.3	3	0.9999999999999998
ENST00000255427.3	ENST00000255427.3	3	1.000388807029381
ENST00000255427.3	ENST00000258484.6	3	0.01972202323006336
ENST00000255432.7	ENST00000255432.7	3	1.002624648119969
ENST00000255465.4	ENST00000255465.4	3	1.000000000000001
ENST00000255608.4	ENST00000255608.4	3	1.0
ENST00000255613.3	ENST00000255613.3	3	1.0
ENST00000255616.8	ENST00000255616.8	3	1.0
ENST00000255631.5	ENST00000255631.5	3	0.9999999999999998
ENST00000255641.8	ENST00000255641.8	3	0.9999999999999998
ENST00000255764.3	ENST00000255764.3	3	0.9999999999999998
ENST00000255945.2	ENST00000255945.2	3	1.0008009364895172
ENST00000256031.4	ENST00000256031.4	3	1.008302803119879
ENST00000256031.4	ENST00000258198.2	3	0.029323726906591463
ENST00000256104.4	ENST00000256104.4	3	1.0
ENST00000256178.3	ENST00000256178.3	3	0.9999999999999998
ENST00000256216.6	ENST00000256216.6	3	1.0
ENST00000256255.6	ENST00000256255.6	3	0.9999999999999998
ENST00000256383.4	ENST00000256383.4	3	1.00004094864105
ENST00000256429.3	ENST00000256429.3	3	1.0
ENST00000256442.5	ENST00000256442.5	3	0.9999999999999998
ENST00000256495.3	ENST00000256495.3	3	1.000000000000001
ENST00000256497.4	ENST00000256497.4	3	1.0
ENST00000256637.6	ENST00000256637.6	3	1.0000594074783908
ENST00000256652.4	ENST00000256652.4	3	1.0
ENST00000256658.4	ENST00000256658.4	3	1.0
ENST00000256682.4	ENST00000256682.4	3	1.018373443412907
ENST00000256686.6	ENST00000256686.6	3	1.0
ENST00000256689.5	ENST00000256689.5	3	1.004332303682087
ENST00000256854.5	ENST00000256854.5	3	0.9999999999999998
ENST00000256897.4	ENST00000256897.4	3	1.000000000000001
ENST00000256935.8	ENST00000256935.8	3	1.000886075376562
ENST00000256996.4	ENST00000256996.4	3	1.0
ENST00000256997.3	ENST00000256997.3	3	1.000287141510488
ENST00000257075.5	ENST00000257075.5	3	1.0
ENST00000257100.3	ENST00000257100.3	3	0.9999999999999998
ENST00000257261.6	ENST00000257261.6	3	1.0
ENST00000257264.3	ENST00000257264.3	3	1.0000023014732289
ENST00000257264.3	ENST00000258526.4	3	0.0015170624661409449
ENST00000257347.4	ENST00000257347.4	3	1.000050595199231
ENST00000257468.7	ENST00000257468.7	3	0.9999999999999998
ENST00000257497.6	ENST00000257497.6	3	1.000413006766594
ENST00000257527.4	ENST00000257527.4	3	1.000212507808202
ENST00000257536.7	ENST00000257536.7	3	0.9999999999999996
ENST00000257626.7	ENST00000257626.7	3	1.0
ENST00000257637.3	ENST00000257637.3	3	1.000000000000001
ENST00000257700.2	ENST00000257700.2	3	1.0
ENST00000257745.4	ENST00000257745.4	3	1.000042263156173
ENST00000257821.4	ENST00000257821.4	3	1.000079015230053
ENST00000257857.4	ENST00000257857.4	3	1.0048683980884858
ENST00000257861.3	ENST00000257861.3	3	1.002429252214057
ENST00000257879.6	ENST00000257879.6	3	1.0
ENST00000257897.3	ENST00000257897.3	3	1.025998754180925
ENST00000257915.5	ENST00000257915.5	3	1.0
ENST00000257966.8	ENST00000257966.8	3	1.00181943107182
ENST00000258052.3	ENST00000258052.3	3	1.0
ENST00000258198.2	ENST00000258198.2	3	1.000870434400043
ENST00000258201.4	ENST00000258201.4	3	0.9999999999999998
ENST00000258214.2	ENST00000258214.2	3	1.0
ENST00000258301.5	ENST00000258301.5	3	1.001024857873393
ENST00000258349.4	ENST00000258349.4	3	1.0
ENST00000258362.3	ENST00000258362.3	3	4.630097979353014
ENST00000258382.5	ENST00000258382.5	3	0.9999999999999998
ENST00000258390.7	ENST00000258390.7	3	0.9999999999999998
ENST00000258412.3	ENST00000258412.3	3	1.0
ENST00000258415.4	ENST00000258415.4	3	1.0
ENST00000258484.6	ENST00000258484.6	3	1.012919155210469
ENST00000258526.4	ENST00000258526.4	3	1.047745540079498
ENST00000258530.3	ENST00000258530.3	3	1.0120570335030072
ENST00000258648.2	ENST00000258648.2	3	0.9999999999999998
